4.501273143963928636e-01,3.993525149919096434e-02,2.282145828758217754e-01
4.502655452685764836e-01,3.968909155324741589e-02,2.280164163097833652e-01
4.504035506237787367e-01,3.944261418105290962e-02,2.278184557077878314e-01
4.505413302414148502e-01,3.919581970634213736e-02,2.276207015326702499e-01
4.506788839034856498e-01,3.894870844987504549e-02,2.274231542425020902e-01
4.508162113945477500e-01,3.870128072946338316e-02,2.272258142906336820e-01
4.509533125016855770e-01,3.845353685999788884e-02,2.270286821257369025e-01
4.510901870144832793e-01,3.820547715347414469e-02,2.268317581918471992e-01
4.512268347249957512e-01,3.795710191901914554e-02,2.266350429284047507e-01
4.513632554277217657e-01,3.770841146291723650e-02,2.264385367702964336e-01
4.514994489195762184e-01,3.745940608863601584e-02,2.262422401478956235e-01
4.516354149998624834e-01,3.721008609685155094e-02,2.260461534871040512e-01
4.517711534702461562e-01,3.696045178547453791e-02,2.258502772093909372e-01
4.519066641347271318e-01,3.671050344967467793e-02,2.256546117318335432e-01
4.520419467996146801e-01,3.646024138190626790e-02,2.254591574671566678e-01
4.521770012734998567e-01,3.620966587193256980e-02,2.252639148237714495e-01
4.523118273672304124e-01,3.595877720685072831e-02,2.250688842058148065e-01
4.524464248938842581e-01,3.570757567111602915e-02,2.248740660131875180e-01
4.525807936687449851e-01,3.545606154656632397e-02,2.246794606415929429e-01
4.527149335092756077e-01,3.520423511244558101e-02,2.244850684825747400e-01
4.528488442350941945e-01,3.495209664542812261e-02,2.242908899235542819e-01
4.529825256679489431e-01,3.469964641964210644e-02,2.240969253478680701e-01
4.531159776316934229e-01,3.444688470669297203e-02,2.239031751348051213e-01
4.532491999522627601e-01,3.419381177568662361e-02,2.237096396596429948e-01
4.533821924576491025e-01,3.394042789325261988e-02,2.235163192936845400e-01
4.535149549778780820e-01,3.368673332356705852e-02,2.233232144042938960e-01
4.536474873449852230e-01,3.343272832837499570e-02,2.231303253549320187e-01
4.537797893929922388e-01,3.317841316701339999e-02,2.229376525051928737e-01
4.539118609578841612e-01,3.292378809643307924e-02,2.227451962108375205e-01
4.540437018775868583e-01,3.266885337122119731e-02,2.225529568238296951e-01
4.541753119919433312e-01,3.241360924362277074e-02,2.223609346923699770e-01
4.543066911426921206e-01,3.215805596356301199e-02,2.221691301609308999e-01
4.544378391734443801e-01,3.190219377866844452e-02,2.219775435702894817e-01
4.545687559296626712e-01,3.164602293428867702e-02,2.217861752575625012e-01
4.546994412586383150e-01,3.138954367351762254e-02,2.215950255562383064e-01
4.548298950094701865e-01,3.113275623721445395e-02,2.214040947962115924e-01
4.549601170330430655e-01,3.087566086402467047e-02,2.212133833038151531e-01
4.550901071820069865e-01,3.061825779040079631e-02,2.210228914018525781e-01
4.552198653107556447e-01,3.036054725062281578e-02,2.208326194096309203e-01
4.553493912754061346e-01,3.010252947681905239e-02,2.206425676429923100e-01
4.554786849337776888e-01,2.984420469898590306e-02,2.204527364143460400e-01
4.556077461453720834e-01,2.958557314500826624e-02,2.202631260326999851e-01
4.557365747713529869e-01,2.932663504067926918e-02,2.200737368036915220e-01
4.558651706745263654e-01,2.906739060972016175e-02,2.198845690296187816e-01
4.559935337193201654e-01,2.880784007379994655e-02,2.196956230094711804e-01
4.561216637717652178e-01,2.854798365255462739e-02,2.195068990389600072e-01
